Class	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	60	60	60	60	60	60	60	60	60	60	60	60
Samples	X17763	X17770	X17784	X17786	X17802	X17826	X17861	X17884	X17947	X17980	X17993	X17771	X17782	X17812	X17816	X17842	X17843	X17845	X17893	X17913	X17933	X17960	X17991
Bacteroidota__Bacteroidia__Bacteroidales__Muribaculaceae__Muribaculaceae__uncultured_Bacteroidales__ASV1403	0.000670374416525971	0.00136582167832168	0.0322364645111919	0.14449764490638	0.027212552096102	0.0972134484452867	0.304915071380184	0.365883128295255	0.107287601320925	0.0178597427808784	0.141329535066647	0.120825163266298	0.000499902796678424	0.361399671951886	0.286564919625257	0.385183443085607	0.311523909193367	0.414745602614179	0.169297090168842	0.113642790772836	0.000708273175515541	0.187015483628309	0.0336316275943198
Bacteroidota__Bacteroidia__Bacteroidales__Rikenellaceae__Alistipes__uncultured_bacterium__ASV249	0.178592710298937	0.000327797202797203	0.0915439066386072	0.066954727704465	0.00147094876195146	0.0418333684284411	0.000652332087211782	0.0883952108963093	0.0945286700690483	0.0520747391409852	0.016964646357278	0.00325722341959844	0.188352264837393	0.0091384831680075	0.000142256183063385	0.103574788334901	0.15102237964901	0.0802889893033111	0.031876421985391	0.0935442168626025	0.000163447655888202	0.0696867751844035	0.0242416603646752
Bacteroidota__Bacteroidia__Bacteroidales__Muribaculaceae__Muribaculaceae__uncultured_Bacteroidales__ASV1360	0	0	0.00970920221924622	0.0498657012729184	0.00929149301299338	0.0312346458903629	0.0985523245603031	0.125878734622144	0.0377514259981987	0.00558116961902451	0.0475562830842492	0.0424087248213389	0	0.12495118331641	0.0931777999065174	0.13087958607714	0.108094509740782	0.140997166270966	0.0573584001915938	0.0405809396840787	0	0.0648389995194015	0.011112511553651
Bacteroidota__Bacteroidia__Bacteroidales__Muribaculaceae__Muribaculaceae__unidentified__ASV1308	0.000124143410467772	0.000519012237762238	0.128945858044768	0.109657830199696	0.0423142927188036	0.0573805011581386	0.0563012770655092	0.00249890158172232	0.042629840888622	0.142611016743509	0.0423478390271902	0.0527151631042474	0.229955286472075	0.0560806061079435	0.0200174771882049	0.000446848541862653	0.000261632587345033	0.000153174542391055	0.024787450604718	0.0678099624287965	0.000326895311776404	0.0113880936958021	0.0625157549785732
Verrucomicrobiota__Verrucomicrobiae__Verrucomicrobiales__Akkermansiaceae__Akkermansia__uncultured_bacterium__ASV171	0.0807925315324263	0.00529938811188811	0.112947197245074	0.014441979057184	0.0239029173817112	0.02551414332842	0.0686955867225331	0.0798275483304042	0.0273191233863705	0.00504731861198738	0.0205361508535471	0.03448443500948	0.117254978198684	0.065668202764977	0.0851504867193692	0.0717074317968015	0.0238689421993238	0.0391105664905159	0.0123099030056281	0.0111905627600695	0.0116320248440437	0.016946319242744	0.0452693051004117
Bacteroidota__Bacteroidia__Bacteroidales__Muribaculaceae__Muribaculaceae__uncultured_bacterium__ASV953	0.000521402323964644	0.134697333916084	0.0134159173522097	0.0601035462649383	0.00561412110811473	0.0435881238155401	0.0106631206563464	0.00593145869947276	0.0609801861302912	0.0705411307934967	0.0512978592231978	0.157902412938145	0.000527675174271669	0.0233148480824807	0.00524315646147906	0.0266462841015992	0.0298059893736918	0.0281075285287585	0.0172673931265717	0.00452470407627358	0	0.0478508891071317	0.0900344508864801
Bacteroidota__Bacteroidia__Bacteroidales__Rikenellaceae__Alistipes__uncultured_bacterium__ASV326	0.154409573939815	0.0853638548951049	0.000597857279510235	0	0.0016425594508458	0.0223906787393837	0.000451614521915849	0.000219683655536028	0	0.000145595729191944	8.50358213397394e-05	0.0929199954625743	0	0.000234320081230961	0.000345479301725364	0.0279633113828786	0.0328248269199807	0.0318347757269409	0.000526883008022991	0.000302993576536177	0.219700890789725	0	0
Firmicutes__Clostridia__Lachnospirales__Lachnospiraceae__Lachnospiraceae_NK4A136_group__uncultured_bacterium__ASV506	0.0333697487337372	0.0581293706293706	0.0142050889611632	0.0231227373584024	0.0190487864672714	0.0259001895135818	0.0152545349624909	0.00639828646748682	0.0250675472830982	0.00783790342149964	0.0119262739428984	0.0589703284772075	0.0218846335434777	0	0	0.000235183443085607	0.00382386089196587	0.000102116361594036	0.02689498263681	0.0512261140063831	0.0605301152305974	0.0311135257120171	0.0119317704394589
Bacteroidota__Bacteroidia__Bacteroidales__Muribaculaceae__Muribaculaceae__uncultured_bacterium__ASV1278	0	0.0276988636363636	0.0128180600726994	0.000233563003620227	0.132606030889924	0.0115462904471117	0.0457636048874727	0.00101603690685413	0.0154983488441909	0.0018199466148993	0.011734943344884	0.0227195384789901	0	0.0254042021401234	0.0532851017131709	0.0186735653809972	0.0386612461761391	0.0161599142222563	0.00974733564842534	0.00975639316446491	0.000163447655888202	0.00503583592786844	0.00317200235274347
Bacteroidota__Bacteroidia__Bacteroidales__Muribaculaceae__Muribaculaceae__NA__ASV810	0	0.0199409965034965	0.0124832599961737	0	0.0650159352782545	0.0231276760019653	0.00160574052236746	0.0400373462214411	0.0201140798558991	0.0255035185634555	0.0393928442356343	0.00259281466236692	0	0.000859173631180192	0.000792570162781718	0.0264816556914393	0.0202262115601352	0.043578157310255	0.0149203688181056	0.0290065850603967	0	0.0139582506216436	0.0469918494244181
Bacteroidota__Bacteroidia__Bacteroidales__Muribaculaceae__Muribaculaceae__NA__ASV557	0	0	0	0	0	0.0610303923633046	0.00572045061093409	0.0120551405975395	0.079142900030021	0.0168891045862655	0.0393928442356343	0	0	0	0	0	0	0	0.0456232786492636	0.0673453722781077	0	0.0319284535177717	0.0591756995210487
Firmicutes__Bacilli__Erysipelotrichales__Erysipelotrichaceae__Ileibacterium__Ileibacterium_valens__ASV1343	0.0118929387228126	0.00868662587412587	0.0334560933613928	0.00136245085445132	0.0169159107624418	0.0487471046536113	0.0172366209197882	0.00208699472759227	0.0405283698589012	0.0314972094151905	0.022513233699696	0.00505598859161549	0.000138861887966229	0.00538936186831211	0.000751925539049322	0.00999529633113829	0.00953952664627274	0.000331878175180618	0.0341515986109448	0.015957661697572	0	0.0587792799381491	0.0428325350810856
Bacteroidota__Bacteroidia__Bacteroidales__Muribaculaceae__Muribaculaceae__NA__ASV182	0	0.000218531468531469	0	0	0	0.0541166561381343	0.0050932082193843	0.0126867311072056	0.0698363854698289	0.0134190730405241	0.0330576755458237	0.000129640733118346	0	0	0	0	0	0	0.0427733205604119	0.0638710459338262	0	0.030800091940573	0.0519074027392656
Bacteroidota__Bacteroidia__Bacteroidales__Muribaculaceae__Muribaculaceae__uncultured_bacterium__ASV139	0	0.000109265734265734	0.0951310503156686	0.0167776090933863	0.00120127482226036	0	0	0	0	0	0	0.0522290103550536	0.130252450912323	0.0438178551901898	0.0278618895685573	0	0.000201255836419256	5.10581807970182e-05	0.000119746138187043	0.000141397002383549	0.000136206379906835	0	0
Firmicutes__Clostridia__Lachnospirales__Lachnospiraceae__Lachnospiraceae_NK4A136_group__NA__ASV1247	0.0489125037243023	0.0141499125874126	0.0282427778840635	0.0143251975553739	0.00178965432704094	0.00670316557871833	0.0107885691346564	0.0354789103690685	0.00322725908135695	0.0024265954865324	0.0151151172431387	0.00779464907874054	0.0365206765351182	0.00140592048738577	0.0446887637937692	0.0074788334901223	0.0207897279021092	0.0210359704883715	0.00955574182732607	0.00731224498040642	0.0128306409872238	0.00244478341726393	0.0095160070582304
Bacteroidota__Bacteroidia__Bacteroidales__Muribaculaceae__Muribaculaceae__uncultured_bacterium__ASV713	0.00049657364187109	0.000819493006993007	0.000191314329443275	0	0.000171610688894337	0.012739524110339	0.00130466417442356	0	0.0059291504052837	0.0167920407668042	0.0260422202852952	0.000567178207392763	0.00019440664315272	0	0.000365801613591562	0.000776105362182502	0	0	0.0180337684109687	0.00650426210964328	0.184232749461985	0.016591094301774	0.0433156877573313
Firmicutes__Bacilli__Erysipelotrichales__Erysipelotrichaceae__Dubosiella__uncultured_bacterium__ASV840	0.00166352170026815	0.00327797202797203	0.0156638607231682	0.0262758379072755	0.0276783525373866	0.0203902575980908	0.0158315979627167	0.00834797891036907	0.0199264485139598	0.00822615869934482	0.0178787814366802	0.0339172568020872	0.00102757797095009	0.0228852612668906	0.0172129981506696	0.00253998118532455	0.00239494445338915	0.000919047254346328	0.014297688899533	0.0198359794772351	0.0262878313220191	0.0207075245000731	0.00373918158137972
Bacteroidota__Bacteroidia__Bacteroidales__Muribaculaceae__Muribaculum__NA__ASV32	0.161088489422981	0.0950611888111888	0.0202554046298068	0.00163494102534159	0.024515812699191	0	0	0	0	0	0.000191330598014414	0.000194461099677519	0	0	0.000142256183063385	0.000235183443085607	0	0.000127645451992546	0	0	0.000190688931869569	0	0
Firmicutes__Clostridia__Lachnospirales__Lachnospiraceae__NA__NA__ASV454	0	0.0379425262237762	0.0107614310311842	0.0146366148935342	0.0142682029909292	0.0185302168877658	0.0111147351782623	0.00378954305799649	0.0190258180726509	0.0057752972579471	0.00903505601734731	0.0366073020142929	0.0165801094231677	0	0	0	0	0	0	0.0334302912778249	0.038301234029802	0.021459765551539	0.00812956894378624
Bacteroidota__Bacteroidia__Bacteroidales__Muribaculaceae__Muribaculaceae__uncultured_bacterium__ASV397	0	0.01953125	0.0329778075377846	0.00159601385807155	0.0692816866879137	0.0142486137432442	0.00077778056552174	0	0.00292704893425398	0.00203834020868721	0.0128616679776356	0.00625516537296018	0	0.0323361712098727	0.0171926758388034	0.000141110065851364	0	0.000153174542391055	0.00179619207280565	0.000525188865996041	0	0.0021104540610569	0.0176035627258214
Bacteroidota__Bacteroidia__Bacteroidales__Muribaculaceae__Muribaculaceae__uncultured_bacterium__ASV620	0	0	0.0133680887698489	0.0486200319202772	0.0182152488354989	0.0160735593458272	0.0350252151441403	0.000494288224956063	0.0124962473731612	0.0127396263042951	0.01468993813644	0	0	0	0	0	0.000140879085493479	0	0.015998084061789	0.00107057730376116	0	0.0146895960883465	0.0167632972019158
Firmicutes__Bacilli__Erysipelotrichales__Erysipelotrichaceae__Dubosiella__uncultured_bacterium__ASV1387	0.0013655775151455	0.0033326048951049	0.0091352592309164	0.0172836622678968	0.0155675410639863	0.0129149996490489	0.00875630378603508	0.00477811950790861	0.0103572500750525	0.00441640378548896	0.0115223537915347	0.0196081608841498	0.000444358041491932	0.0141568382410373	0.0112788830857398	0.00176387582314205	0.00225406536789567	0.000153174542391055	0.0088133157705664	0.013392316082899	0.0163992481407829	0.012788097874919	0.00191160406688514
Bacteroidota__Bacteroidia__Bacteroidales__Muribaculaceae__Muribaculaceae__uncultured_Bacteroidales__ASV520	0	0.00844077797202797	0.00542854409795294	0	0.0303996077469968	0.0108443882922721	0	0.0177119947275923	0.00878114680276193	0.010337296772628	0.0185378090520632	0.00113435641478553	0	0	0.000508057796654947	0.0116886171213547	0.00829174046047335	0.0176150723749713	0.00740031133995929	0.0126651314992122	0	0.00656121361556303	0.0248508528695068
Bacteroidota__Bacteroidia__Bacteroidales__Muribaculaceae__Muribaculaceae__uncultured_Bacteroidales__ASV113	0	0.00800371503496503	0.0058350870480199	0	0.0264035302770287	0.00835263564259142	0	0.0166410369068541	0.00908135694986491	0.00856588206745935	0.0188141754714173	0	0	0	0	0.0107478833490122	0.00859362421510224	0.0170789614766026	0.00711292060831038	0.0130085242192866	0	0.00587165931838603	0.0237585076884295
Firmicutes__Bacilli__Erysipelotrichales__Erysipelotrichaceae__Dubosiella__uncultured_bacterium__ASV61	0.000397258913496872	0.00180288461538462	0.00774823034245265	0.0148701778971544	0.0150036773719049	0.0105987225380782	0.00762726748124545	0.00488796133567663	0.0118583008105674	0.00431933996602766	0.0103318522927783	0.0180524720867297	0.000444358041491932	0.0117941107552917	0.00999857743816937	0.000893697083725306	0.00114715826758976	0	0.00752005747814633	0.0115137559083747	0.015663733689286	0.0112627201872244	0.0018905974287875
Firmicutes__Bacilli__Erysipelotrichales__Erysipelotrichaceae__Dubosiella__uncultured_bacterium__ASV3	0.0016386930181746	0.00210336538461538	0.00789171608953511	0.013390945540893	0.013998529051238	0.0119674317400154	0.00817924078580927	0.00428383128295255	0.0102446712698889	0.00376122300412521	0.00952401199005081	0.0179714466285307	0.000610992307051407	0.0126728110599078	0.0096327758245778	0.00166980244590781	0.00126791176944131	0	0.00766375284397078	0.0106451743223044	0.0124765043994661	0.0115552583739056	0.00168053104781111
Firmicutes__Clostridia__Lachnospirales__Lachnospiraceae__Lachnospiraceae_UCG-001__uncultured_bacterium__ASV1025	0.00906246896414738	0.00688374125874126	0.003037114979912	0.00840826813032816	0.00889924000980633	0.00845792096581736	0.0135233459618135	0.0104624340949033	0.00360252176523566	0.0256248483377821	0.00389038882629308	0.000567178207392763	0.0137195545310634	0	0.00810860243461296	0.0013170272812794	0.0103244244083078	0.00513134717010033	0.00462220093401988	0.0026259443299802	0.0159361464490997	0.00520300060597196	0.00510461305772624
Firmicutes__Clostridia__Clostridia_vadinBB60_group__Clostridia_vadinBB60_group__Clostridia_vadinBB60_group__unidentified__ASV110	0.00372430231403317	0.0143138111888112	0.00160225750908743	0.0134687998754331	0.0327776415788183	0.00680845090194427	0	0.00118079964850615	0.00821825277694386	0.010337296772628	0.00442186270966645	0.000178256008037725	0.00605437831532757	0.00843552292431461	0	0.0014346190028222	0.00332072130091773	0.00211891450307626	0.00790324512034487	0.00937260130085242	0.0258792121822986	0.00831644273564996	0.00222670363834972
Bacteroidota__Bacteroidia__Bacteroidales__Muribaculaceae__Muribaculaceae__uncultured_bacterium__ASV1451	0	0.00997049825174825	0.0050698297302468	0	0.046089727874479	0.00407103249806977	0.0153799834408009	0	0.00510357250075053	0	0.00376283509428347	0.00794049490349868	0	0.00917753651487932	0.0176804113235922	0.00597365945437441	0.0137055224601513	0.00592274897245411	0.00294575499940127	0.00355512463135782	0	0.00148358651816871	0.0014074447525418
